dataset_index,band,A2,theta_k_deg,theta_stripe_deg,angular_entropy
174,8_16,0.7674693265969352,-0.6507892186548331,89.34921078134516,0.9730907280917699
174,16_32,0.49694666722433817,-15.226199887243792,74.7738001127562,0.8620172944264483
174,32_64,0.3918496409766396,-15.278626918553101,74.7213730814469,0.5802792108518123
174,64_inf,0.31863028752395606,-7.259546378734806e-15,89.99999999999999,0.1934264036172708
175,8_16,0.6893771332113418,-0.19116328109402797,89.80883671890597,0.9730907280917699
175,16_32,0.24834387007343173,-16.1625881202522,73.8374118797478,0.8620172944264483
175,32_64,0.08255102223193245,-6.220022900464694,83.7799770995353,0.5802792108518123
175,64_inf,0.06390135513491155,-2.920550947447963e-14,89.99999999999997,0.1934264036172708
176,8_16,0.614173452796375,2.53252071219727,92.53252071219727,0.9730907280917699
176,16_32,0.2910726077566435,-6.137787237321398,83.8622127626786,0.8620172944264483
176,32_64,0.150474895237482,65.99815822097266,155.99815822097264,0.5802792108518123
176,64_inf,0.7806233242355661,-90.0,0.0,0.1934264036172708
177,8_16,0.5292008183387338,-6.166250013093975,83.83374998690603,0.9730907280917699
177,16_32,0.3601659612365769,17.253167345117106,107.2531673451171,0.8620172944264483
177,32_64,0.07583630701500599,-89.48448486954064,0.515515130459363,0.5802792108518123
177,64_inf,0.3782679880287666,-90.0,0.0,0.1934264036172708
178,8_16,0.172460089101729,-1.361843622183107,88.6381563778169,0.9730907280917699
178,16_32,0.07933584006312323,-70.78609556229222,19.213904437707782,0.8620172944264483
178,32_64,0.2026429552344137,-61.541548355626716,28.458451644373284,0.5802792108518123
178,64_inf,0.7027261860579392,-90.0,0.0,0.1934264036172708
179,8_16,0.22844889835390175,46.95165947544105,136.95165947544103,0.9730907280917699
179,16_32,0.05305378663848132,-64.72227767257897,25.27772232742103,0.8620172944264483
179,32_64,0.4948037689777505,-52.786275161419475,37.213724838580525,0.5802792108518123
179,64_inf,0.6678371365293981,-90.0,0.0,0.1934264036172708
180,8_16,0.876658817811322,0.18615021816670202,90.1861502181667,0.9730907280917699
180,16_32,0.7577396837504244,-2.303382449941916,87.69661755005808,0.8620172944264483
180,32_64,0.38005975138722814,60.26567797132314,150.26567797132316,0.5802792108518123
180,64_inf,0.7339806495138849,-90.0,0.0,0.1934264036172708
181,8_16,0.43233686266071153,1.7094012867571533,91.70940128675716,0.9730907280917699
181,16_32,0.5388848637914245,3.383130127090363,93.38313012709037,0.8620172944264483
181,32_64,0.5579505068495731,-46.285318117201975,43.714681882798025,0.5802792108518123
181,64_inf,0.33040444963999815,-90.0,0.0,0.1934264036172708
182,8_16,0.7136233011207184,0.3160557001664249,90.31605570016643,0.9730907280917699
182,16_32,0.9232054765085481,-1.1767890991035403,88.82321090089646,0.8620172944264483
182,32_64,0.3471003728614007,6.576074396101345,96.57607439610135,0.5802792108518123
182,64_inf,0.2600495324027489,-8.499728098849131e-15,89.99999999999999,0.1934264036172708
183,8_16,0.9408544635622768,0.6213565823856195,90.62135658238562,0.9730907280917699
183,16_32,0.7757401821937284,0.4667534336681699,90.46675343366817,0.8620172944264483
183,32_64,0.6405079169241958,-63.72064311038524,26.27935688961476,0.5802792108518123
183,64_inf,0.5677860576403994,-90.0,0.0,0.1934264036172708
184,8_16,0.08136832987116563,-24.21507512853133,65.78492487146868,0.9730907280917699
184,16_32,0.2242286249783451,38.56312321312001,128.56312321312,0.8620172944264483
184,32_64,0.4543368087488518,-56.16435640337591,33.83564359662409,0.5802792108518123
184,64_inf,0.4348975532261504,-90.0,0.0,0.1934264036172708
185,8_16,0.1527146446101141,20.519656875209517,110.51965687520952,0.9730907280917699
185,16_32,0.16178378966363016,43.88649812501389,133.88649812501387,0.8620172944264483
185,32_64,0.32968097629388876,78.40206354643408,168.40206354643408,0.5802792108518123
185,64_inf,0.46694048550472966,-90.0,0.0,0.1934264036172708
186,8_16,0.1398920757864579,21.68485604785483,111.68485604785482,0.9730907280917699
186,16_32,0.3193706969770388,-30.89407049896655,59.10592950103345,0.8620172944264483
186,32_64,0.6436941337990759,-52.4229171645644,37.5770828354356,0.5802792108518123
186,64_inf,0.8643693042075472,-90.0,0.0,0.1934264036172708
187,8_16,0.08393309586157481,-16.472833306761284,73.52716669323871,0.9730907280917699
187,16_32,0.4861389597254708,-15.122741614104038,74.87725838589596,0.8620172944264483
187,32_64,0.40476097841442404,68.37167067582769,158.3716706758277,0.5802792108518123
187,64_inf,0.569247409514722,-90.0,0.0,0.1934264036172708
188,8_16,0.10677036082982115,33.64238805079883,123.64238805079883,0.9730907280917699
188,16_32,0.34842435207750955,0.9399486227729388,90.93994862277295,0.8620172944264483
188,32_64,0.19331184755961275,77.37086178717904,167.37086178717902,0.5802792108518123
188,64_inf,0.42133606988067923,-90.0,0.0,0.1934264036172708
189,8_16,0.2393366975971487,37.776713093111454,127.77671309311145,0.9730907280917699
189,16_32,0.3557015179924064,2.2889889513952277,92.28898895139523,0.8620172944264483
189,32_64,0.29698195864562127,-54.92388805233624,35.07611194766376,0.5802792108518123
189,64_inf,0.33671606360769835,-90.0,0.0,0.1934264036172708
190,8_16,0.15713606484253556,-64.20516051057957,25.794839489420426,0.9730907280917699
190,16_32,0.024598826138199425,27.823514626179062,117.82351462617906,0.8620172944264483
190,32_64,0.2797006634763467,42.99155273613577,132.99155273613576,0.5802792108518123
190,64_inf,0.27711555180048114,-90.0,0.0,0.1934264036172708
191,8_16,0.12487716535239782,79.1090823562509,169.1090823562509,0.9730907280917699
191,16_32,0.32581944266526625,14.766189198147785,104.76618919814779,0.8620172944264483
191,32_64,0.41560386491001344,-37.45406981893493,52.54593018106507,0.5802792108518123
191,64_inf,0.18656180828659807,-1.1156837712331798e-14,89.99999999999999,0.1934264036172708
192,8_16,0.753824022764901,-1.418362668644205,88.5816373313558,0.9730907280917699
192,16_32,0.6878299355684567,-5.608092129179566,84.39190787082043,0.8620172944264483
192,32_64,0.22161826012616215,72.82983733024624,162.82983733024622,0.5802792108518123
192,64_inf,0.6060882234543563,-90.0,0.0,0.1934264036172708
193,8_16,0.683685936277253,-2.5496650897121844,87.45033491028782,0.9730907280917699
193,16_32,0.39114884991944393,-0.1973544294156173,89.80264557058439,0.8620172944264483
193,32_64,0.3870009217466823,-28.850770513068333,61.14922948693167,0.5802792108518123
193,64_inf,0.07156235499234413,-2.6266748561583427e-14,89.99999999999997,0.1934264036172708
194,8_16,0.678886742368729,-0.0060167799687543344,89.99398322003124,0.9730907280917699
194,16_32,0.3474553549089747,3.1609783281693584,93.16097832816936,0.8620172944264483
194,32_64,0.5012509177580922,51.35791766398363,141.35791766398364,0.5802792108518123
194,64_inf,0.39084716217832527,-90.0,0.0,0.1934264036172708
195,8_16,0.8367731569721454,0.45768004223831604,90.45768004223832,0.9730907280917699
195,16_32,0.6574741166696046,-1.1350985287891797,88.86490147121081,0.8620172944264483
195,32_64,0.3661209326504713,-64.67418931744207,25.32581068255793,0.5802792108518123
195,64_inf,0.3655725565573153,-90.0,0.0,0.1934264036172708
196,8_16,0.37433804181338726,-9.070336465605532,80.92966353439446,0.9730907280917699
196,16_32,0.3631527117482225,49.81561928196388,139.81561928196388,0.8620172944264483
196,32_64,0.2624145171485853,77.58362955930382,167.5836295593038,0.5802792108518123
196,64_inf,0.43669411878897035,-90.0,0.0,0.1934264036172708
197,8_16,0.2879994399522551,3.782084493739287,93.78208449373929,0.9730907280917699
197,16_32,0.03603283630591697,-75.36435113359823,14.635648866401766,0.8620172944264483
197,32_64,0.4520164001752665,71.04916024352828,161.04916024352826,0.5802792108518123
197,64_inf,0.06698273532440821,-2.7942676736279943e-14,89.99999999999997,0.1934264036172708
198,8_16,0.2957720351316506,16.68123720089448,106.68123720089449,0.9730907280917699
198,16_32,0.3227999165816772,25.07479805193343,115.07479805193343,0.8620172944264483
198,32_64,0.2419184778525647,79.39491631629845,169.39491631629846,0.5802792108518123
198,64_inf,0.43533465898079304,-90.0,0.0,0.1934264036172708
199,8_16,0.3726363977494947,0.8427037546806899,90.84270375468068,0.9730907280917699
199,16_32,0.14280017609403828,-75.09369831929659,14.906301680703407,0.8620172944264483
199,32_64,0.42397821883555,-58.21701475589609,31.782985244103912,0.5802792108518123
199,64_inf,0.36853542306049103,-90.0,0.0,0.1934264036172708
